"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_arrangementAttachments_0_displayName","features_properties_arrangementAttachments_0_fileName","features_properties_arrangementAttachments_0_fileType","features_properties_arrangementAttachments_0_linkName","features_properties_arrangementAttachments_0_sizeInBytes","features_properties_arrangementAttachments_0_uniqueFileName","features_properties_arrangementAttachments_1_displayName","features_properties_arrangementAttachments_1_fileName","features_properties_arrangementAttachments_1_fileType","features_properties_arrangementAttachments_1_linkName","features_properties_arrangementAttachments_1_sizeInBytes","features_properties_arrangementAttachments_1_uniqueFileName","features_properties_attendingGroups_0","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_periods_1_closureType","features_properties_periods_1_direction","features_properties_periods_1_finishTime","features_properties_periods_1_fromDay","features_properties_periods_1_startTime","features_properties_periods_1_toDay","features_properties_periods_2_closureType","features_properties_periods_2_direction","features_properties_periods_2_finishTime","features_properties_periods_2_fromDay","features_properties_periods_2_startTime","features_properties_periods_2_toDay","features_properties_periods_3_closureType","features_properties_periods_3_direction","features_properties_periods_3_finishTime","features_properties_periods_3_fromDay","features_properties_periods_3_startTime","features_properties_periods_3_toDay","features_properties_periods_4_closureType","features_properties_periods_4_direction","features_properties_periods_4_finishTime","features_properties_periods_4_fromDay","features_properties_periods_4_startTime","features_properties_periods_4_toDay","features_properties_periods_5_closureType","features_properties_periods_5_direction","features_properties_periods_5_finishTime","features_properties_periods_5_fromDay","features_properties_periods_5_startTime","features_properties_periods_5_toDay","features_properties_periods_6_closureType","features_properties_periods_6_direction","features_properties_periods_6_finishTime","features_properties_periods_6_fromDay","features_properties_periods_6_startTime","features_properties_periods_6_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_properties_webLinks_1_linkText","features_properties_webLinks_1_linkURL","features_type" 
"151.13335","-34.04598","POINT","713364"," ","Exercise caution"," ","","","","","","","","","","","",""," ","1508920135029","SCHEDULED ROAD WORKS Resurfacing"," "," ","","","1512356399059","True"," ","SCHEDULED ROAD WORKS Resurfacing - CARINGBAH TO WOOLOOWARE Kingsway between President Ave and Howie Ave","False","Planned","False","False","False","1512473216998","Scheduled road works","None","Contra flow traffic control will be in place, allowing traffic to pass in both directions during the work.<br/>","LANE_CLOSURE","Both directions","5am","Sunday","10pm"," ","LANE_CLOSURE","Both directions","5am","Monday","10pm"," ","LANE_CLOSURE","Both directions","5am","Tuesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Wednesday","10pm"," ","LANE_CLOSURE","Both directions","5am","Thursday","10pm"," ","","","","","","","","","","","",""," ","","President Avenue","","","","","","","","between","Kingsway","","0","SYD_SOUTH","Howie Avenue","Caringbah to Woolooware","","-1","1510369200000","Resurfacing"," ","None","None","","","","","Feature"
"146.54819","-34.75609","POINT","712947"," ","Reduced speed limit","Expect delays","","","","","","","","","","","",""," ","1508487858239","SCHEDULED ROAD WORKS Bridge work"," "," ","","","1513342799059","False"," ","SCHEDULED ROAD WORKS Bridge work - NARRANDERA Newell Hwy above Murrumbidgee River","False","Planned","False","False","False","1512210082522","Scheduled road works","None","Traffic controls in place to allow motorists to pass in each direction.<br/>Delays of up to 5 minutes.<br/>","LANE_CLOSURE","Both directions","5pm","Monday","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Murrumbidgee River","","","","","","","","above","Newell Highway","","0","REG_SOUTH"," ","Narrandera","","40","1511096400000","Bridge work"," ","None","None","","","","","Feature"
"151.21294","-33.8646","POINT","726855","","","","","","","","","","","","","","","","","1511879662055","SCHEDULED ROAD WORKS","Northbound motorists on the Eastern Distributor should use the Macquarie St exit and access the Cahill Expressway at Conservatorium Rd.<br/><br/>Southbound motorists on the Cahill Expressway should exit at Macquarie St and use College, Oxford and Flinders streets to access South Dowling St.<br/>"," ","","","1512478799059","False"," ","SCHEDULED ROAD WORKS - SYDNEY Domain Tunnel","False","Planned","False","False","False","1512129780968","Scheduled road works","None"," ","ROAD_CLOSURE","Southbound","5am","Sunday","10:30pm"," ","ROAD_CLOSURE","Northbound","5am","Sunday","11:30pm"," ","ROAD_CLOSURE","Southbound","5am","Monday","10:30pm"," ","ROAD_CLOSURE","Northbound","5am","Monday","11:30pm"," ","","","","","","","","","","","","","","","","","",""," ",""," ","","","","","","","","at","Domain Tunnel","","0","SYD_MET"," ","Sydney","","-1","1512219600000","","","","","","","","",""
"145.95767","-34.74337","POINT","725112"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1510318900168","SCHEDULED ROAD WORKS Intersection upgrade"," "," ","","","1513342799059","False"," ","SCHEDULED ROAD WORKS Intersection upgrade - COLEAMBALLY Kidman Way at Ercildoune Rd","False","Planned","False","False","False","1512210380073","Scheduled road works","None","Traffic controllers on site to allow motorists to pass in each direction.<br/>Allow up to 5 minutes additional travel time.<br/>","LANE_CLOSURE","Both directions","5pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","5pm","Saturday","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Ercildoune Road","","","","","","","","at","Kidman Way","","0","REG_SOUTH"," ","Coleambally","","40","1510923600000","Intersection upgrade"," ","None","None","","","","","Feature"
"151.20691","-33.87936","POINT","712474"," ","Use alternative route","Exercise caution","","","","","","","","","","","",""," ","1508138656831","SCHEDULED ROAD WORKS Light rail project","Traffic diverted via Pitt St and Goulburn St.<br/>"," ","","","1513205999059","False"," ","SCHEDULED ROAD WORKS Light rail project - SYDNEY Campbell St between Pitt St and George St","True","Planned","False","False","False","1511599242212","Scheduled road works","None","This work will continue until Wednesday 13th December, when it will re-open at 5am.<br/>","ROAD_CLOSURE","Westbound","","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Pitt Street","","","","","","","","between","Campbell Street","","0","SYD_MET","George Street","Sydney","","-1","1511564400000","Light rail project"," ","None","None","","","","","Feature"
"151.21367","-33.85834","POINT","707803"," ","Check signage","Use diversions","","","","","","","","","","","",""," ","1504098993757","SCHEDULED ROAD WORKS Maintenance","Sydney Harbour Bridge. <br/>"," ","","","1512824399059","False"," ","SCHEDULED ROAD WORKS Maintenance - SYDNEY Sydney Harbour Tunnel between Cahill Exp and High St","True","Planned","False","False","False","1512496656883","Scheduled road works","None"," ","ROAD_CLOSURE","Northbound","5am","Thursday","11.30pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Cahill Expressway","","","","","","","","between","Sydney Harbour Tunnel","","0","SYD_MET","High Street","Sydney","","-1","1512565200000","Maintenance"," ","None","None","","","","","Feature"
"151.00432","-33.82708","POINT","726431","","","","","","","","","","","","","","","","","1511503679123","SCHEDULED ROAD WORKS WestConnex","Parramatta Rd<br/>"," ","","","1512305999059","False"," ","SCHEDULED ROAD WORKS WestConnex - GRANVILLE TO SILVERWATER M4 Mwy between Church St and Silverwater Rd","True","Planned","False","False","False","1512085088692","Scheduled road works","None"," ","ROAD_CLOSURE","Eastbound","6am","Sunday","1am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Church Street","","","","","","","","between","M4 Motorway","","0","SYD_WEST","Silverwater Road","Granville to Silverwater","","-1","1512219600000","","","","","","","","",""
"148.9095","-33.12448","POINT","675177"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1493039390373","SCHEDULED ROAD WORKS"," "," ","","","1517576399059","False"," ","SCHEDULED ROAD WORKS - MOLONG Mitchell Hwy - 30km north of Orange","True","Planned","False","False","False","1512383222889","Scheduled road works","None","600m sidetrack in operation with 3.5m wide lanes and 1m sealed shoulders in place.<br/>Motorists are advised to allow approximately 5 minutes of additional travel time.<br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","6pm","Saturday","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","30km north of Orange","","","","","","","","-","Mitchell Highway","","0","REG_WEST"," ","Molong","","40","1508677200000",""," ","None","None","","","","","Feature"
"152.73241","-31.65955","POINT","725686"," ","Reduce speed","Exercise caution","","","","","","","","","","","",""," ","1510815572863","SCHEDULED ROAD WORKS Maintenance"," "," ","","","1512737999060","False"," ","SCHEDULED ROAD WORKS Maintenance - ROSSGLEN Pacific Hwy near Camden Haven River Bridge","False","Planned","False","False","True","1510815572863","Scheduled road works","None"," ","LANE_CLOSURE","Both directions","","Every day","24hrs"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Camden Haven River Bridge","","","","","","","","near","Pacific Highway","","0","REG_NORTH"," ","Rossglen","","-1","1510837200000","Maintenance"," ","None","None","","","","","Feature"
"151.23419","-33.90887","POINT","710173"," ","Reduce speed","Exercise caution","","","","","","","","","","","",""," ","1506077296793","SCHEDULED ROAD WORKS Light rail project"," "," ","","","1513947599059","False"," ","SCHEDULED ROAD WORKS Light rail project - RANDWICK Alison Rd between Darley Rd and Wansey Rd","False","Planned","False","False","False","1511509209610","Scheduled road works","None","A contra flow will be in place allowing one lane of traffic to pass in each direction at the same time. <br/>","LANE_CLOSURE","Both directions","5am ","Sunday","9pm"," ","LANE_CLOSURE","Both directions","5am ","Monday","9pm "," ","LANE_CLOSURE","Both directions","5am ","Tuesday","9pm"," ","LANE_CLOSURE","Both directions","5am ","Wednesday","9pm"," ","LANE_CLOSURE","Both directions","5am ","Thursday","10pm "," ","","","","","","","","","","","",""," ","","Darley Road","","","","","","","","between","Alison Road","","0","SYD_MET","Wansey Road","Randwick","","-1","1506261600000","Light rail project"," ","None","None","","","","","Feature"
"146.70816","-34.7252","POINT","725821","","","","","","","","","","","","","","","","","1510937044685","SCHEDULED ROAD WORKS Resurfacing"," "," ","","","1513342799059","False"," ","SCHEDULED ROAD WORKS Resurfacing - NARRANDERA Newell Hwy at 12 - 15km North Of Narrandera","False","Planned","False","False","False","1511602988224","Scheduled road works","None","Alternating (stop/slow) traffic control will be in place allowing one direction of traffic to pass at a time. <br/>Delays up to 5 minutes may occur.<br/>","LANE_CLOSURE","Both directions","7pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","7pm","Saturday","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","12 - 15km North Of Narrandera","","","","","","","","at","Newell Highway","","0","REG_SOUTH"," ","Narrandera","","40","1511096400000","","","","","","","","",""
"150.14186","-35.78429","POINT","727088"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1512048139477","SCHEDULED ROAD WORKS"," "," ","","","1512737999059","False"," ","SCHEDULED ROAD WORKS - MOGO Princes Hwy at Tomakin Rd","False","Planned","False","False","True","1512048139477","Scheduled road works","None","There will be alternating (stop/slow) traffic conditions in place.<br/>Motorists are advised to allow up to 10 minutes extra travel time.<br/>","LANE_CLOSURE","Both directions","5pm","Wednesday","7am"," ","LANE_CLOSURE","Both directions","5pm","Thursday","7am"," ","LANE_CLOSURE","Both directions","5pm","Friday","7am"," ","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Tomakin Road","","","","","","","","at","Princes Highway","","0","REG_SOUTH"," ","Mogo","","40","1512478800000",""," ","None","None","","","","","Feature"
"151.20538","-33.87946","POINT","725599"," ","Check signage","Use diversions","","","","","","","","","","","",""," ","1510741247802","SCHEDULED ROAD WORKS Light rail project","Northbound: Hay Street, Harbour Street, then Goulburn Street.<br/>"," ","","","1513983599059","False"," ","SCHEDULED ROAD WORKS Light rail project - HAYMARKET George St between Hay St and Campbell St","True","Planned","False","False","False","1511719977405","Scheduled road works","None"," ","ROAD_CLOSURE","Northbound","5am","Weekday nights","10pm"," ","ROAD_CLOSURE","Northbound","6am","Saturday","10pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Hay Street","","","","","","","","between","George Street","","0","SYD_MET","Campbell Street","Haymarket","","-1","1511737200000","Light rail project"," ","None","None","My Sydney CBD ","http://www.mysydney.nsw.gov.au/","","","Feature"
"151.20842","-33.88288","POINT","726444"," ","Reduce speed","Exercise caution","","","","","","","","","","","",""," ","1511508806839","SCHEDULED ROAD WORKS Light rail project"," "," ","","","1512773999059","False"," ","SCHEDULED ROAD WORKS Light rail project - SURRY HILLS Elizabeth St at Eddy Ave","True","Planned","False","False","False","1512092026562","Scheduled road works","None","3 of 4 lanes will be closed. <br/>","LANE_CLOSURE","Northbound","5am","Tuesday","11pm"," ","LANE_CLOSURE","Northbound","5am","Wednesday","11pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Eddy Avenue","","","","","","","","at","Elizabeth Street","","0","SYD_MET"," ","Surry Hills","","-1","1512428400000","Light rail project"," ","None","None","","","","","Feature"
"150.98846","-33.82399","POINT","725665"," ","Allow extra travel time","Use alternative route","","","","","","","","","","","",""," ","1510808877709","SCHEDULED ROAD WORKS","Motorists can enter the M4 mwy at Coleman St or Great Western Hwy/Church St on-ramp to the M4 mwy.<br/>"," ","","","1512651599059","False"," ","SCHEDULED ROAD WORKS - MERRYLANDS Burnett St on-ramp to M4 Mwy","False","Planned","False","False","False","1512457653359","Scheduled road works","None"," ","ROAD_CLOSURE","Eastbound","4am","Wednesday","11pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","M4 Motorway","","","","","","","","to","Burnett Street on-ramp","","0","SYD_WEST"," ","Merrylands","","-1","1512478800000",""," ","None","None","","","","","Feature"
"150.95081","-33.71052","POINT","712896","","","","","","","","","","","","","","","","","1508474693677","SCHEDULED ROAD WORKS Bridge work","Northbound:<strong></strong> Memorial Ave, Old Windsor Rd and Samantha Riley Dr.<br/>Southbound: Old Windsor Rd, Memorial Ave and Windsor Rd.<br/>"," ","","","1512305999059","False"," ","SCHEDULED ROAD WORKS Bridge work - KELLYVILLE Windsor Rd between Samantha Riley Dr and Memorial Ave","True","Planned","False","False","False","1512116949930","Scheduled road works","None"," ","ROAD_CLOSURE","Both directions","7am","Friday","9pm"," ","ROAD_CLOSURE","Northbound","7am","Saturday","9pm"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Samantha Riley Drive","","","","","","","","between","Windsor Road","","0","SYD_WEST","Memorial Avenue","Kellyville","","-1","1512046800000","","","","","","","","",""
"150.74579","-34.0419","POINT","713219","","","","","","","","","","","","","","","","","1508815240983","SCHEDULED ROAD WORKS Road/lane widening","<strong>Heavy Vehicles: </strong>Continue westbound on Narellan Rd, north on to Camden Valley Way, east onto George Hunter Drive, south onto Maxwell Pl and then return to Narellan Rd to then turn right on to Camden Bypass southbound.<br/><strong>Light Vehicles: </strong>Use the second on-ramp<br/>"," ","","","1512046799060","False"," ","SCHEDULED ROAD WORKS Road/lane widening - NARELLAN Camden Bypass on-ramp from Narellan Rd","False","Planned","False","False","False","1510032197440","Scheduled road works","None"," ","ROAD_CLOSURE","Southbound","5am","Sunday","10pm"," ","ROAD_CLOSURE","Southbound","5am","Monday","10pm"," ","ROAD_CLOSURE","Southbound","5am","Tuesday","10pm"," ","ROAD_CLOSURE","Southbound","5am","Wednesday","10pm"," ","ROAD_CLOSURE","Southbound","5am","Thursday","10:30pm"," ","","","","","","","","","","","",""," ","","Narellan Road","","","","","","","","from","Camden Bypass on-ramp","","0","SYD_SOUTH"," ","Narellan","","-1","1508850000000","","","","","","","","",""
"151.20581","-33.86509","POINT","712889"," ","Check signage","Use diversions","","","","","","","","","","","",""," ","1508473574267","SCHEDULED ROAD WORKS Light rail project","York Street, Grosvenor Street. <br/>"," ","","","1513947599059","False"," ","SCHEDULED ROAD WORKS Light rail project - SYDNEY Margaret St between York St and George St","True","Planned","False","False","False","1511326572661","Scheduled road works","None","Motorists travelling to City South from The Rocks will be directed to turn left onto Dalley Street and then right onto Pitt Street. <br/>Motorists accessing The Rocks and City North should use Harrington Street and Essex Street. <br/>Motorists travelling to the east of the city should use King Street or Bathurst Street. <br/>","ROAD_CLOSURE","Eastbound","5am","Wednesday","10pm"," ","ROAD_CLOSURE","Eastbound","5am","Thursday","10pm"," ","ROAD_CLOSURE","Eastbound","12midnight","Friday","10pm"," ","ROAD_CLOSURE","Eastbound","","Weekend","24hrs"," ","ROAD_CLOSURE","Eastbound","5am","Monday","12midnight"," ","ROAD_CLOSURE","Eastbound","5am","Monday","10pm"," ","ROAD_CLOSURE","Eastbound","5am","Tuesday","10pm"," "," ","","York Street","","","","","","","","between","Margaret Street","","0","SYD_MET","George Street","Sydney","","-1","1508677200000","Light rail project"," ","None","None","My Sydney CBD ","http://www.mysydney.nsw.gov.au/","","","Feature"
"148.14693","-33.12357","POINT","726717"," ","Check signage","Reduced speed limit","","","","","","","","","","","",""," ","1511776077282","SCHEDULED ROAD WORKS Resurfacing"," "," ","","","1513083599059","False"," ","SCHEDULED ROAD WORKS Resurfacing - PARKES Henry Parkes Way between Parkes and Yarrabandai","False","Planned","False","False","False","1512384666385","Scheduled road works","None","Motorists are advised to allow up to 15 minutes additional travel time. <br/>Traffic controls will be in place to allow motorists to pass in each direction.<br/>","LANE_CLOSURE","Both directions","6pm","Weekdays","7am"," ","LANE_CLOSURE","Both directions","6pm","Saturday","7am"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","","Parkes","","","","","","","","between","Henry Parkes Way","","0","REG_WEST","Yarrabandai","Parkes","","40","1511701200000","Resurfacing"," ","None","None","","","","","Feature"
