"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_id","features_properties_additionalInfo_0","features_properties_adviceA","features_properties_adviceB","features_properties_attendingGroups_0","features_properties_attendingGroups_1","features_properties_attendingGroups_2","features_properties_created","features_properties_displayName","features_properties_diversions","features_properties_duration","features_properties_encodedPolylines_0_coords","features_properties_encodedPolylines_0_levels","features_properties_end","features_properties_ended","features_properties_expectedDelay","features_properties_headline","features_properties_impactingNetwork","features_properties_incidentKind","features_properties_isInitialReport","features_properties_isMajor","features_properties_isNewIncident","features_properties_lastUpdated","features_properties_mainCategory","features_properties_name","features_properties_otherAdvice","features_properties_periods_0_closureType","features_properties_periods_0_direction","features_properties_periods_0_finishTime","features_properties_periods_0_fromDay","features_properties_periods_0_startTime","features_properties_periods_0_toDay","features_properties_publicTransport","features_properties_roads_0_conditionTendency","features_properties_roads_0_crossStreet","features_properties_roads_0_delay","features_properties_roads_0_impactedLanes_0_affectedDirection","features_properties_roads_0_impactedLanes_0_closedLanes","features_properties_roads_0_impactedLanes_0_description","features_properties_roads_0_impactedLanes_0_extent","features_properties_roads_0_impactedLanes_0_numberOfLanes","features_properties_roads_0_impactedLanes_0_roadType","features_properties_roads_0_locationQualifier","features_properties_roads_0_mainStreet","features_properties_roads_0_quadrant","features_properties_roads_0_queueLength","features_properties_roads_0_region","features_properties_roads_0_secondLocation","features_properties_roads_0_suburb","features_properties_roads_0_trafficVolume","features_properties_speedLimit","features_properties_start","features_properties_subCategoryA","features_properties_subCategoryB","features_properties_webLinkName","features_properties_webLinkUrl","features_properties_webLinks_0_linkText","features_properties_webLinks_0_linkURL","features_type" 
"150.90155","-33.77681","POINT","727451","","","","","","","1512347128220","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - BLACKTOWN Reservoir Rd at Bungarribee Rd","False","Unplanned","False","False","False","1512350287647","Accident","None"," ","","","","","",""," ","","Bungarribee Road"," ","Both directions"," "," ","Affected"," "," ","at","Reservoir Road","","-1","SYD_WEST"," ","Blacktown","Heavy","-1","None","","","","","","",""
"151.18396","-33.93094","POINT","727447","","","","","RMS","","1512346089429","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - MASCOT Qantas Dr at Robey St","False","Unplanned","False","False","False","1512347355790","Accident","None"," ","","","","","",""," ","","Robey Street"," ","All directions"," "," ","Affected"," "," ","at","Qantas Drive","","-1","SYD_MET"," ","Mascot","Moderate","-1","None","","","","","","",""
"149.23208","-35.35444","POINT","727448","","","","","RMS","","1512346394358","TRAFFIC LIGHTS FLASHING YELLOW"," ","None","","","None","True","None","TRAFFIC LIGHTS FLASHING YELLOW - QUEANBEYAN Lowe St at Monaro St","False","Unplanned","False","False","False","1512347224299","Traffic lights flashing yellow","None"," ","","","","","",""," ","","Monaro Street","","All directions"," "," ","Affected"," "," ","at","Lowe Street","","0","REG_SOUTH"," ","Queanbeyan","","-1","None","","","","","","",""
"153.12827","-30.28247","POINT","727449","","","","","","","1512346543415","TRAFFIC LIGHTS FLASHING YELLOW"," ","None","","","None","True","None","TRAFFIC LIGHTS FLASHING YELLOW - COFFS HARBOUR Pacific Hwy at Park Beach Rd","False","Unplanned","False","False","False","1512349618837","Traffic lights flashing yellow","None"," ","","","","","",""," ","","Park Beach Road","","All directions"," "," ","Affected"," "," ","at","Pacific Highway","","0","REG_NORTH"," ","Coffs Harbour","","-1","None","","","","","","",""
"151.20563","-33.86508","POINT","727457","","","","","RMS","Heavy tow truck","1512349766895","BREAKDOWN Bus"," ","None","","","None","True","None","BREAKDOWN Bus - SYDNEY York St just past Margaret St","False","Unplanned","False","False","False","1512353240268","Breakdown","None"," ","","","","","",""," ","","Margaret Street","","Southbound","1","Lane 1","Lanes closed","3"," ","just past","York Street","","0","SYD_MET"," ","Sydney","","-1","None","","","","","","",""
"151.01041","-34.07923","POINT","727452","","","","","RMS","","1512348639887","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - ENGADINE Heathcote Rd at Princes Hwy","False","Unplanned","False","False","False","1512350292920","Breakdown","None","The left turn lane is affected.<br/>","","","","","",""," ","","Princes Highway","","Eastbound"," "," ","Affected"," "," ","at","Heathcote Road","","0","SYD_SOUTH"," ","Engadine","","-1","None","","","","","","",""
"150.89356","-33.66243","POINT","727454","","","","","","","1512348981788","HAZARD Livestock"," ","None","","","None","True","None","HAZARD Livestock - BOX HILL Windsor Rd at Terry Rd","False","Unplanned","False","False","False","1512352178952","Hazard","None"," ","","","","","",""," ","","Terry Road","","Westbound"," "," ","Affected"," "," ","at","Windsor Road","","0","SYD_WEST"," ","Box Hill","","-1","None","","","","","","",""
"151.19176","-33.92082","POINT","727453","","","","","RMS","","1512348663162","ACCIDENT 3 vehicles"," ","None","","","None","True","None","ACCIDENT 3 vehicles - MASCOT O'Riordan St approaching Gardeners Rd","False","Unplanned","False","False","False","1512349094653","Accident","None"," ","","","","","",""," ","","Gardeners Road","","Southbound"," "," ","Affected"," "," ","approaching","O'Riordan Street","","0","SYD_MET"," ","Mascot","","-1","None","","","","","","",""
"151.02019","-33.83098","POINT","727459","","","","","","","1512350679187","ACCIDENT Car, Truck"," ","None","","","None","True","None","ACCIDENT Car, Truck - CLYDE M4 Mwy at James Ruse Dr","False","Unplanned","False","False","False","1512352238964","Accident","None"," ","","","","","",""," ","","James Ruse Drive","","Eastbound","1","Lane 1","Lanes closed","4"," ","at","M4 Motorway","","0","SYD_WEST"," ","Clyde","","-1","None","","","","","","",""
"151.22274","-33.90158","POINT","727458","","","","","Heavy tow truck","","1512350467248","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - KENSINGTON Alison Rd at Anzac Pde","False","Unplanned","False","False","False","1512358740009","Breakdown","None","Lanes 2 and 3 westbound are closed.<br/>","","","","","",""," ","","Anzac Parade","Significant","Westbound","2"," ","Lanes closed","4"," ","at","Alison Road","","-1","SYD_MET"," ","Kensington","Heavy","-1","None","","","","","","",""
"151.14483","-33.90075","POINT","727462","","","","","","","1512352728564","TRAFFIC LIGHTS FLASHING YELLOW"," ","None","","","None","True","None","TRAFFIC LIGHTS FLASHING YELLOW - DULWICH HILL New Canterbury Rd at Frazer St","False","Unplanned","False","False","False","1512359757475","Traffic lights flashing yellow","None"," ","","","","","",""," ","","Frazer Street","","All directions"," "," ","Affected"," "," ","at","New Canterbury Road","","0","SYD_MET"," ","Dulwich Hill","","-1","None","","","","","","",""
"151.16794","-33.81141","POINT","727464","","","","","","","1512353376486","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - LANE COVE Lane Cove Tunnel","False","Unplanned","False","False","False","1512353764000","Breakdown","None"," ","","","","","",""," ",""," ","","Westbound","1","Lane 1","Lanes closed","3"," ","at","Lane Cove Tunnel","","0","SYD_NORTH"," ","Lane Cove","","-1","None","","","","","","",""
"151.09468","-33.82381","POINT","727461","","","","","","","1512352473242","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - RHODES Concord Rd on Ryde Bridge","False","Unplanned","False","False","False","1512359294332","Accident","None"," ","","","","","",""," ","","Ryde Bridge"," ","Southbound","1","Lane 1","Lanes closed","3"," ","on","Concord Road","","-1","SYD_NORTH"," ","Rhodes","Heavy","-1","None","","","","","","",""
"150.99444","-33.79337","POINT","727460","","","","","RMS","","1512351947872","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - NORTHMEAD Briens Rd at Kleins Rd","False","Unplanned","False","False","False","1512352121201","Accident","None"," ","","","","","",""," ","","Kleins Road","","Eastbound"," "," ","Affected"," "," ","at","Briens Road","","0","SYD_WEST"," ","Northmead","","-1","None","","","","","","",""
"146.68738","-36.00067","POINT","727463","","","","","","","1512352977786","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - HOWLONG The Riverina Hwy at Whittakers Lane","False","Unplanned","False","False","False","1512354178128","Accident","None"," ","","","","","",""," ","","Whittakers Lane","","","","","","","","at","The Riverina Highway","","0","REG_SOUTH"," ","Howlong","","-1","None","","","","","","",""
"151.15639","-33.79283","POINT","727466","","","","","","","1512354091768","HAZARD Oil spill"," ","None","","","None","True","None","HAZARD Oil spill - NORTH RYDE Delhi Rd at River Ave","False","Unplanned","False","False","False","1512354564473","Hazard","None"," ","","","","","",""," ","","River Avenue","","Both directions"," "," ","Affected"," "," ","at","Delhi Road","","0","SYD_NORTH"," ","North Ryde","","-1","None","","","","","","",""
"151.64991","-32.81096","POINT","727469","","","","","RMS","","1512356266302","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - BERESFIELD John Renshaw Dr eastbound on-ramp to New England Hwy","False","Unplanned","False","False","False","1512360328568","Breakdown","None"," ","","","","","",""," ","","New England Highway","","Eastbound"," "," ","Affected"," "," ","to","John Renshaw Drive eastbound on-ramp","","0","REG_NORTH"," ","Beresfield","","-1","None","","","","","","",""
"150.77172","-33.78058","POINT","727467","","","","","RMS","","1512355322467","HAZARD Oil spill"," ","None","","","None","True","None","HAZARD Oil spill - ST MARYS Mamre Rd at Hall St","False","Unplanned","False","False","False","1512357959738","Hazard","None"," ","","","","","",""," ","","Hall Street","","Northbound"," ","Left turn lane","Lanes closed"," "," ","at","Mamre Road","","0","SYD_WEST"," ","St Marys","","-1","None","","","","","","",""
"153.08418","-30.3231","POINT","727473","","","","","","","1512358142849","ACCIDENT 2 cars"," ","None","","","None","True","None","ACCIDENT 2 cars - COFFS HARBOUR Pacific Hwy at Bray St","False","Unplanned","False","False","False","1512359733529","Accident","None"," ","","","","","",""," ","","Bray Street","","Southbound","1","Lane 4","Lanes closed","6"," ","at","Pacific Highway","","0","REG_NORTH"," ","Coffs Harbour","","-1","None","","","","","","",""
"147.57135","-33.65716","POINT","727470","","","","","RMS","","1512357424634","CHANGED TRAFFIC CONDITIONS - truck recovery"," ","None","","","None","True","None","CHANGED TRAFFIC CONDITIONS - truck recovery - WIRRINYA Newell Hwy at Bewleys Rd","False","Unplanned","False","False","False","1512363939110","Changed traffic conditions","None","There may be intermittent stoppages of up to 15 minutes while the recovery takes place. <br/>","","","","","",""," ","","Bewleys Road","","Both directions"," "," ","Affected"," "," ","at","Newell Highway","","0","REG_WEST"," ","Wirrinya","","-1","None","","","","","","",""
"151.20695","-33.86874","POINT","727472","","","","","","","1512357956681","TRAFFIC LIGHTS FLASHING YELLOW"," ","None","","","None","True","None","TRAFFIC LIGHTS FLASHING YELLOW - SYDNEY King St at George St","False","Unplanned","False","False","False","1512360155831","Traffic lights flashing yellow","None"," ","","","","","",""," ","","George Street","","All directions"," "," ","Affected"," "," ","at","King Street","","0","SYD_MET"," ","Sydney","","-1","None","","","","","","",""
"148.11983","-33.21907","POINT","727471","","","","","RMS","","1512357795238","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - TICHBORNE Newell Hwy at Warregal Rd","False","Unplanned","False","False","False","1512359851058","Accident","None","Stop/slow in place.<br/>","","","","","",""," ","","Warregal Road","","Both directions"," "," ","Affected"," "," ","at","Newell Highway","","0","REG_WEST"," ","Tichborne","","-1","None","","","","","","",""
"151.23182","-33.75192","POINT","727475","","","","","","","1512359973735","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - FRENCHS FOREST Warringah Rd at Hilmer St","False","Unplanned","False","False","False","1512362218312","Breakdown","None"," ","","","","","",""," ","","Hilmer Street"," ","Westbound"," "," ","Affected"," "," ","at","Warringah Road","","-1","SYD_NORTH"," ","Frenchs Forest","Heavy","-1","None","","","","","","",""
"151.11468","-33.93615","POINT","727474","","","","","","","1512358910655","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - BEXLEY NORTH M5 East Mwy in Main Tunnel","False","Unplanned","False","False","False","1512360802022","Breakdown","None"," ","","","","","",""," ","","Main Tunnel","","Westbound","1","Lane 1","Lanes closed","2"," ","in","M5 East Motorway","","0","SYD_MET"," ","Bexley North","","-1","None","","","","","","",""
"150.93112","-33.92813","POINT","727476","","","","","RMS","","1512360569678","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - MOOREBANK Heathcote Rd at Newbridge Rd","False","Unplanned","False","False","False","1512363948205","Breakdown","None"," ","","","","","",""," ","","Newbridge Road"," ","Southbound","2"," ","Lanes closed","3"," ","at","Heathcote Road","","-1","SYD_SOUTH"," ","Moorebank","Heavy","-1","None","","","","","","",""
"150.99418","-33.82701","POINT","727479","","","","","","","1512363081777","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - MERRYLANDS M4 Mwy at Pitt St","False","Unplanned","False","False","False","1512365459217","Accident","None"," ","","","","","",""," ","","Pitt Street"," ","Eastbound"," "," ","Affected"," "," ","at","M4 Motorway","","-1","SYD_WEST"," ","Merrylands","Heavy","-1","None","","","","","","",""
"151.1061","-33.72002","POINT","727480","","","","","RMS","","1512363082666","ACCIDENT Truck, Car"," ","None","","","None","True","None","ACCIDENT Truck, Car - WAHROONGA M1 Pacific Mwy (F3) approaching Edgeworth David Ave","False","Unplanned","False","False","False","1512364018888","Accident","None"," ","","","","","",""," ","","Edgeworth David Avenue"," ","Northbound"," "," ","Affected"," "," ","approaching","M1 Pacific Motorway (F3)","","-1","SYD_NORTH"," ","Wahroonga","Heavy","-1","None","","","","","","",""
"151.23447","-33.75222","POINT","727477","","","","","","","1512362299712","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - FRENCHS FOREST Wakehurst Parkway at Warringah Rd","False","Unplanned","False","False","False","1512367145647","Breakdown","None"," ","","","","","",""," ","","Warringah Road","","Northbound","1","Lane 1","Lanes closed","2"," ","at","Wakehurst Parkway","","0","SYD_NORTH"," ","Frenchs Forest","","-1","None","","","","","","",""
"151.10583","-33.72012","POINT","727478","","","","","RMS","Heavy tow truck","1512362445398","BREAKDOWN Truck"," ","None","","","None","True","None","BREAKDOWN Truck - WAHROONGA M1 Pacific Mwy (F3) southbound off-ramp to Pennant Hills Rd","False","Unplanned","False","False","False","1512364289622","Breakdown","None"," ","","","","","",""," ","","Pennant Hills Road","","Southbound","1","Lane 2","Lanes closed","3"," ","to","M1 Pacific Motorway (F3) southbound off-ramp","","0","SYD_NORTH"," ","Wahroonga","","-1","None","","","","","","",""
"151.10585","-33.81669","POINT","727481","","","","","","","1512363241051","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - RYDE Victoria Rd at St Annes St","False","Unplanned","False","False","False","1512365315652","Accident","None"," ","","","","","",""," ","","St Annes Street","","Eastbound"," "," ","Affected"," "," ","at","Victoria Road","","0","SYD_NORTH"," ","Ryde","","-1","None","","","","","","",""
"149.44292","-36.59986","POINT","727483","","","","","RMS","","1512363923495","ACCIDENT Car"," ","None","","","None","False","None","ACCIDENT Car - BEMBOKA Snowy Mountains Hwy on Brown Mountain","False","Unplanned","False","False","True","1512363923495","Accident","None"," ","","","","","",""," ","","Brown Mountain","","","","","","","","on","Snowy Mountains Highway","","0","REG_SOUTH"," ","Bemboka","","-1","None","","","","","","",""
"150.60139","-34.86397","POINT","727485","","","","","","","1512365451402","ACCIDENT Car"," ","None","","","None","True","None","ACCIDENT Car - NOWRA Princes Hwy on Shoalhaven Bridge","False","Unplanned","False","False","False","1512366309111","Accident","None"," ","","","","","",""," ","","Shoalhaven Bridge","","","","","","","","on","Princes Highway","","0","REG_SOUTH"," ","Nowra","","-1","None","","","","","","",""
"151.13566","-33.88469","POINT","727484","","","","","","","1512364349822","BREAKDOWN Car"," ","None","","","None","True","None","BREAKDOWN Car - HABERFIELD Parramatta Rd at Dalhousie St","False","Unplanned","False","False","False","1512364656077","Breakdown","None"," ","","","","","",""," ","","Dalhousie Street"," ","Westbound","1","Lane 1","Lanes closed","3"," ","at","Parramatta Road","","-1","SYD_MET"," ","Haberfield","Heavy","-1","None","","","","","","",""
"150.67531","-34.78635","POINT","727487","","","","","RMS","","1512366234520","ACCIDENT Car"," ","None","","","None","False","None","ACCIDENT Car - BERRY Princes Hwy at 2 Km South Of Berry","False","Unplanned","False","False","False","1512366259410","Accident","None"," ","","","","","",""," ","","2 Km South Of Berry","","","","","","","","at","Princes Highway","","0","REG_SOUTH"," ","Berry","","-1","None","","","","","","",""
